"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2021A000259","2021","70 to 74 years","Men+","","0","units","0","","141.1.89.2","130365","","","","0"
"2021","British Columbia","2021A000259","2021","70 to 74 years","Women+","","0","units","0","","141.1.89.3","141995","","","","0"
"2021","British Columbia","2021A000259","2021","70","Total - Gender","","0","units","0","","141.1.90.1","57155","","","","0"
"2021","British Columbia","2021A000259","2021","70","Men+","","0","units","0","","141.1.90.2","27415","","","","0"
"2021","British Columbia","2021A000259","2021","70","Women+","","0","units","0","","141.1.90.3","29740","","","","0"
"2021","British Columbia","2021A000259","2021","71","Total - Gender","","0","units","0","","141.1.91.1","56505","","","","0"
"2021","British Columbia","2021A000259","2021","71","Men+","","0","units","0","","141.1.91.2","27010","","","","0"
"2021","British Columbia","2021A000259","2021","71","Women+","","0","units","0","","141.1.91.3","29490","","","","0"
"2021","British Columbia","2021A000259","2021","72","Total - Gender","","0","units","0","","141.1.92.1","53695","","","","0"
"2021","British Columbia","2021A000259","2021","72","Men+","","0","units","0","","141.1.92.2","25695","","","","0"
"2021","British Columbia","2021A000259","2021","72","Women+","","0","units","0","","141.1.92.3","28000","","","","0"
"2021","British Columbia","2021A000259","2021","73","Total - Gender","","0","units","0","","141.1.93.1","53315","","","","0"
"2021","British Columbia","2021A000259","2021","73","Men+","","0","units","0","","141.1.93.2","25625","","","","0"
"2021","British Columbia","2021A000259","2021","73","Women+","","0","units","0","","141.1.93.3","27685","","","","0"
"2021","British Columbia","2021A000259","2021","74","Total - Gender","","0","units","0","","141.1.94.1","51705","","","","0"
"2021","British Columbia","2021A000259","2021","74","Men+","","0","units","0","","141.1.94.2","24625","","","","0"
"2021","British Columbia","2021A000259","2021","74","Women+","","0","units","0","","141.1.94.3","27075","","","","0"
"2021","British Columbia","2021A000259","2021","75 to 79 years","Total - Gender","","0","units","0","","141.1.95.1","181075","","","","0"
"2021","British Columbia","2021A000259","2021","75 to 79 years","Men+","","0","units","0","","141.1.95.2","86060","","","","0"
"2021","British Columbia","2021A000259","2021","75 to 79 years","Women+","","0","units","0","","141.1.95.3","95015","","","","0"
"2021","British Columbia","2021A000259","2021","75","Total - Gender","","0","units","0","","141.1.96.1","40445","","","","0"
"2021","British Columbia","2021A000259","2021","75","Men+","","0","units","0","","141.1.96.2","19210","","","","0"
"2021","British Columbia","2021A000259","2021","75","Women+","","0","units","0","","141.1.96.3","21240","","","","0"
"2021","British Columbia","2021A000259","2021","76","Total - Gender","","0","units","0","","141.1.97.1","38330","","","","0"
"2021","British Columbia","2021A000259","2021","76","Men+","","0","units","0","","141.1.97.2","18320","","","","0"
"2021","British Columbia","2021A000259","2021","76","Women+","","0","units","0","","141.1.97.3","20015","","","","0"
"2021","British Columbia","2021A000259","2021","77","Total - Gender","","0","units","0","","141.1.98.1","37150","","","","0"
"2021","British Columbia","2021A000259","2021","77","Men+","","0","units","0","","141.1.98.2","17710","","","","0"
"2021","British Columbia","2021A000259","2021","77","Women+","","0","units","0","","141.1.98.3","19440","","","","0"
"2021","British Columbia","2021A000259","2021","78","Total - Gender","","0","units","0","","141.1.99.1","34410","","","","0"
"2021","British Columbia","2021A000259","2021","78","Men+","","0","units","0","","141.1.99.2","16370","","","","0"
"2021","British Columbia","2021A000259","2021","78","Women+","","0","units","0","","141.1.99.3","18040","","","","0"
"2021","British Columbia","2021A000259","2021","79","Total - Gender","","0","units","0","","141.1.100.1","30740","","","","0"
"2021","British Columbia","2021A000259","2021","79","Men+","","0","units","0","","141.1.100.2","14460","","","","0"
"2021","British Columbia","2021A000259","2021","79","Women+","","0","units","0","","141.1.100.3","16280","","","","0"
"2021","British Columbia","2021A000259","2021","80 to 84 years","Total - Gender","","0","units","0","","141.1.101.1","121060","","","","0"
"2021","British Columbia","2021A000259","2021","80 to 84 years","Men+","","0","units","0","","141.1.101.2","55280","","","","0"
"2021","British Columbia","2021A000259","2021","80 to 84 years","Women+","","0","units","0","","141.1.101.3","65775","","","","0"
"2021","British Columbia","2021A000259","2021","80","Total - Gender","","0","units","0","","141.1.102.1","29085","","","","0"
"2021","British Columbia","2021A000259","2021","80","Men+","","0","units","0","","141.1.102.2","13430","","","","0"
"2021","British Columbia","2021A000259","2021","80","Women+","","0","units","0","","141.1.102.3","15650","","","","0"
"2021","British Columbia","2021A000259","2021","81","Total - Gender","","0","units","0","","141.1.103.1","25810","","","","0"
"2021","British Columbia","2021A000259","2021","81","Men+","","0","units","0","","141.1.103.2","12055","","","","0"
"2021","British Columbia","2021A000259","2021","81","Women+","","0","units","0","","141.1.103.3","13760","","","","0"
"2021","British Columbia","2021A000259","2021","82","Total - Gender","","0","units","0","","141.1.104.1","23970","","","","0"
"2021","British Columbia","2021A000259","2021","82","Men+","","0","units","0","","141.1.104.2","10975","","","","0"
"2021","British Columbia","2021A000259","2021","82","Women+","","0","units","0","","141.1.104.3","12995","","","","0"
"2021","British Columbia","2021A000259","2021","83","Total - Gender","","0","units","0","","141.1.105.1","22110","","","","0"
"2021","British Columbia","2021A000259","2021","83","Men+","","0","units","0","","141.1.105.2","9945","","","","0"
"2021","British Columbia","2021A000259","2021","83","Women+","","0","units","0","","141.1.105.3","12165","","","","0"
"2021","British Columbia","2021A000259","2021","84","Total - Gender","","0","units","0","","141.1.106.1","20080","","","","0"
"2021","British Columbia","2021A000259","2021","84","Men+","","0","units","0","","141.1.106.2","8880","","","","0"
"2021","British Columbia","2021A000259","2021","84","Women+","","0","units","0","","141.1.106.3","11200","","","","0"
"2021","British Columbia","2021A000259","2021","85 years and over","Total - Gender","","0","units","0","","141.1.107.1","122465","","","","0"
"2021","British Columbia","2021A000259","2021","85 years and over","Men+","","0","units","0","","141.1.107.2","49230","","","","0"
"2021","British Columbia","2021A000259","2021","85 years and over","Women+","","0","units","0","","141.1.107.3","73235","","","","0"
"2021","British Columbia","2021A000259","2021","85 to 89 years","Total - Gender","","0","units","0","","141.1.108.1","74320","","","","0"
"2021","British Columbia","2021A000259","2021","85 to 89 years","Men+","","0","units","0","","141.1.108.2","32310","","","","0"
"2021","British Columbia","2021A000259","2021","85 to 89 years","Women+","","0","units","0","","141.1.108.3","42005","","","","0"
"2021","British Columbia","2021A000259","2021","85","Total - Gender","","0","units","0","","141.1.109.1","18490","","","","0"
"2021","British Columbia","2021A000259","2021","85","Men+","","0","units","0","","141.1.109.2","8330","","","","0"
"2021","British Columbia","2021A000259","2021","85","Women+","","0","units","0","","141.1.109.3","10165","","","","0"
"2021","British Columbia","2021A000259","2021","86","Total - Gender","","0","units","0","","141.1.110.1","16275","","","","0"
"2021","British Columbia","2021A000259","2021","86","Men+","","0","units","0","","141.1.110.2","7165","","","","0"
"2021","British Columbia","2021A000259","2021","86","Women+","","0","units","0","","141.1.110.3","9120","","","","0"
"2021","British Columbia","2021A000259","2021","87","Total - Gender","","0","units","0","","141.1.111.1","14535","","","","0"
"2021","British Columbia","2021A000259","2021","87","Men+","","0","units","0","","141.1.111.2","6375","","","","0"
"2021","British Columbia","2021A000259","2021","87","Women+","","0","units","0","","141.1.111.3","8160","","","","0"
"2021","British Columbia","2021A000259","2021","88","Total - Gender","","0","units","0","","141.1.112.1","13175","","","","0"
"2021","British Columbia","2021A000259","2021","88","Men+","","0","units","0","","141.1.112.2","5565","","","","0"
"2021","British Columbia","2021A000259","2021","88","Women+","","0","units","0","","141.1.112.3","7605","","","","0"
"2021","British Columbia","2021A000259","2021","89","Total - Gender","","0","units","0","","141.1.113.1","11840","","","","0"
"2021","British Columbia","2021A000259","2021","89","Men+","","0","units","0","","141.1.113.2","4885","","","","0"
"2021","British Columbia","2021A000259","2021","89","Women+","","0","units","0","","141.1.113.3","6960","","","","0"
"2021","British Columbia","2021A000259","2021","90 to 94 years","Total - Gender","","0","units","0","","141.1.114.1","36840","","","","0"
"2021","British Columbia","2021A000259","2021","90 to 94 years","Men+","","0","units","0","","141.1.114.2","13720","","","","0"
"2021","British Columbia","2021A000259","2021","90 to 94 years","Women+","","0","units","0","","141.1.114.3","23125","","","","0"
"2021","British Columbia","2021A000259","2021","90","Total - Gender","","0","units","0","","141.1.115.1","10715","","","","0"
"2021","British Columbia","2021A000259","2021","90","Men+","","0","units","0","","141.1.115.2","4305","","","","0"
"2021","British Columbia","2021A000259","2021","90","Women+","","0","units","0","","141.1.115.3","6410","","","","0"
"2021","British Columbia","2021A000259","2021","91","Total - Gender","","0","units","0","","141.1.116.1","8720","","","","0"
"2021","British Columbia","2021A000259","2021","91","Men+","","0","units","0","","141.1.116.2","3300","","","","0"
"2021","British Columbia","2021A000259","2021","91","Women+","","0","units","0","","141.1.116.3","5420","","","","0"
"2021","British Columbia","2021A000259","2021","92","Total - Gender","","0","units","0","","141.1.117.1","7010","","","","0"
"2021","British Columbia","2021A000259","2021","92","Men+","","0","units","0","","141.1.117.2","2570","","","","0"
"2021","British Columbia","2021A000259","2021","92","Women+","","0","units","0","","141.1.117.3","4440","","","","0"
"2021","British Columbia","2021A000259","2021","93","Total - Gender","","0","units","0","","141.1.118.1","5695","","","","0"
"2021","British Columbia","2021A000259","2021","93","Men+","","0","units","0","","141.1.118.2","1990","","","","0"
"2021","British Columbia","2021A000259","2021","93","Women+","","0","units","0","","141.1.118.3","3710","","","","0"
"2021","British Columbia","2021A000259","2021","94","Total - Gender","","0","units","0","","141.1.119.1","4705","","","","0"
"2021","British Columbia","2021A000259","2021","94","Men+","","0","units","0","","141.1.119.2","1560","","","","0"
"2021","British Columbia","2021A000259","2021","94","Women+","","0","units","0","","141.1.119.3","3145","","","","0"
"2021","British Columbia","2021A000259","2021","95 to 99 years","Total - Gender","","0","units","0","","141.1.120.1","9795","","","","0"
"2021","British Columbia","2021A000259","2021","95 to 99 years","Men+","","0","units","0","","141.1.120.2","2870","","","","0"
"2021","British Columbia","2021A000259","2021","95 to 99 years","Women+","","0","units","0","","141.1.120.3","6925","","","","0"
"2021","British Columbia","2021A000259","2021","95","Total - Gender","","0","units","0","","141.1.121.1","3515","","","","0"
"2021","British Columbia","2021A000259","2021","95","Men+","","0","units","0","","141.1.121.2","1160","","","","0"
"2021","British Columbia","2021A000259","2021","95","Women+","","0","units","0","","141.1.121.3","2355","","","","0"
"2021","British Columbia","2021A000259","2021","96","Total - Gender","","0","units","0","","141.1.122.1","2380","","","","0"
"2021","British Columbia","2021A000259","2021","96","Men+","","0","units","0","","141.1.122.2","720","","","","0"
"2021","British Columbia","2021A000259","2021","96","Women+","","0","units","0","","141.1.122.3","1660","","","","0"
"2021","British Columbia","2021A000259","2021","97","Total - Gender","","0","units","0","","141.1.123.1","1720","","","","0"
"2021","British Columbia","2021A000259","2021","97","Men+","","0","units","0","","141.1.123.2","450","","","","0"
"2021","British Columbia","2021A000259","2021","97","Women+","","0","units","0","","141.1.123.3","1265","","","","0"
"2021","British Columbia","2021A000259","2021","98","Total - Gender","","0","units","0","","141.1.124.1","1260","","","","0"
